Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,u_0,u_1,u_2,u_Magnitude,vtkValidPointMask
105,0.296985,0.21,0.21,0,0.296985,nan,nan,nan,nan,0
106,0.299813,0.212,0.212,0,0.299813,nan,nan,nan,nan,0
107,0.302642,0.214,0.214,0,0.302642,nan,nan,nan,nan,0
108,0.30547,0.216,0.216,0,0.30547,nan,nan,nan,nan,0
109,0.308299,0.218,0.218,0,0.308299,nan,nan,nan,nan,0
110,0.311127,0.22,0.22,0,0.311127,nan,nan,nan,nan,0
111,0.313955,0.222,0.222,0,0.313955,nan,nan,nan,nan,0
112,0.316784,0.224,0.224,0,0.316784,nan,nan,nan,nan,0
113,0.319612,0.226,0.226,0,0.319612,nan,nan,nan,nan,0
114,0.322441,0.228,0.228,0,0.322441,nan,nan,nan,nan,0
115,0.325269,0.23,0.23,0,0.325269,nan,nan,nan,nan,0
116,0.328098,0.232,0.232,0,0.328098,nan,nan,nan,nan,0
117,0.330926,0.234,0.234,0,0.330926,nan,nan,nan,nan,0
118,0.333754,0.236,0.236,0,0.333754,nan,nan,nan,nan,0
119,0.336583,0.238,0.238,0,0.336583,nan,nan,nan,nan,0
120,0.339411,0.24,0.24,0,0.339411,nan,nan,nan,nan,0
121,0.34224,0.242,0.242,0,0.34224,nan,nan,nan,nan,0
122,0.345068,0.244,0.244,0,0.345068,nan,nan,nan,nan,0
123,0.347897,0.246,0.246,0,0.347897,nan,nan,nan,nan,0
124,0.350725,0.248,0.248,0,0.350725,nan,nan,nan,nan,0
125,0.353553,0.25,0.25,0,0.353553,nan,nan,nan,nan,0
126,0.356382,0.252,0.252,0,0.356382,nan,nan,nan,nan,0
127,0.35921,0.254,0.254,0,0.35921,nan,nan,nan,nan,0
128,0.362039,0.256,0.256,0,0.362039,nan,nan,nan,nan,0
129,0.364867,0.258,0.258,0,0.364867,nan,nan,nan,nan,0
130,0.367696,0.26,0.26,0,0.367696,nan,nan,nan,nan,0
131,0.370524,0.262,0.262,0,0.370524,nan,nan,nan,nan,0
132,0.373352,0.264,0.264,0,0.373352,nan,nan,nan,nan,0
133,0.376181,0.266,0.266,0,0.376181,nan,nan,nan,nan,0
134,0.379009,0.268,0.268,0,0.379009,nan,nan,nan,nan,0
135,0.381838,0.27,0.27,0,0.381838,nan,nan,nan,nan,0
136,0.384666,0.272,0.272,0,0.384666,nan,nan,nan,nan,0
137,0.387495,0.274,0.274,0,0.387495,nan,nan,nan,nan,0
138,0.390323,0.276,0.276,0,0.390323,nan,nan,nan,nan,0
139,0.393151,0.278,0.278,0,0.393151,nan,nan,nan,nan,0
140,0.39598,0.28,0.28,0,0.39598,nan,nan,nan,nan,0
141,0.398808,0.282,0.282,0,0.398808,nan,nan,nan,nan,0
142,0.401637,0.284,0.284,0,0.401637,nan,nan,nan,nan,0
143,0.404465,0.286,0.286,0,0.404465,nan,nan,nan,nan,0
144,0.407293,0.288,0.288,0,0.407293,nan,nan,nan,nan,0
145,0.410122,0.29,0.29,0,0.410122,nan,nan,nan,nan,0
146,0.41295,0.292,0.292,0,0.41295,nan,nan,nan,nan,0
147,0.415779,0.294,0.294,0,0.415779,nan,nan,nan,nan,0
148,0.418607,0.296,0.296,0,0.418607,nan,nan,nan,nan,0
149,0.421436,0.298,0.298,0,0.421436,nan,nan,nan,nan,0
150,0.424264,0.3,0.3,0,0.424264,nan,nan,nan,nan,0
151,0.427092,0.302,0.302,0,0.427092,nan,nan,nan,nan,0
152,0.429921,0.304,0.304,0,0.429921,nan,nan,nan,nan,0
153,0.432749,0.306,0.306,0,0.432749,nan,nan,nan,nan,0
154,0.435578,0.308,0.308,0,0.435578,nan,nan,nan,nan,0
155,0.438406,0.31,0.31,0,0.438406,nan,nan,nan,nan,0
156,0.441235,0.312,0.312,0,0.441235,nan,nan,nan,nan,0
157,0.444063,0.314,0.314,0,0.444063,nan,nan,nan,nan,0
158,0.446892,0.316,0.316,0,0.446892,nan,nan,nan,nan,0
159,0.44972,0.318,0.318,0,0.44972,nan,nan,nan,nan,0
160,0.452548,0.32,0.32,0,0.452548,nan,nan,nan,nan,0
161,0.455377,0.322,0.322,0,0.455377,nan,nan,nan,nan,0
162,0.458205,0.324,0.324,0,0.458205,nan,nan,nan,nan,0
163,0.461034,0.326,0.326,0,0.461034,nan,nan,nan,nan,0
164,0.463862,0.328,0.328,0,0.463862,nan,nan,nan,nan,0
165,0.46669,0.33,0.33,0,0.46669,nan,nan,nan,nan,0
166,0.469519,0.332,0.332,0,0.469519,nan,nan,nan,nan,0
167,0.472347,0.334,0.334,0,0.472347,nan,nan,nan,nan,0
168,0.475176,0.336,0.336,0,0.475176,nan,nan,nan,nan,0
169,0.478004,0.338,0.338,0,0.478004,nan,nan,nan,nan,0
170,0.480833,0.34,0.34,0,0.480833,nan,nan,nan,nan,0
171,0.483661,0.342,0.342,0,0.483661,nan,nan,nan,nan,0
172,0.486489,0.344,0.344,0,0.486489,nan,nan,nan,nan,0
173,0.489318,0.346,0.346,0,0.489318,nan,nan,nan,nan,0
174,0.492146,0.348,0.348,0,0.492146,nan,nan,nan,nan,0
175,0.494975,0.35,0.35,0,0.494975,nan,nan,nan,nan,0
176,0.497803,0.352,0.352,0,0.497803,nan,nan,nan,nan,0
177,0.500632,0.354,0.354,0,0.500632,nan,nan,nan,nan,0
178,0.50346,0.356,0.356,0,0.50346,nan,nan,nan,nan,0
179,0.506288,0.358,0.358,0,0.506288,nan,nan,nan,nan,0
180,0.509117,0.36,0.36,0,0.509117,nan,nan,nan,nan,0
181,0.511945,0.362,0.362,0,0.511945,nan,nan,nan,nan,0
182,0.514774,0.364,0.364,0,0.514774,nan,nan,nan,nan,0
183,0.517602,0.366,0.366,0,0.517602,nan,nan,nan,nan,0
184,0.520431,0.368,0.368,0,0.520431,nan,nan,nan,nan,0
185,0.523259,0.37,0.37,0,0.523259,nan,nan,nan,nan,0
186,0.526087,0.372,0.372,0,0.526087,nan,nan,nan,nan,0
187,0.528916,0.374,0.374,0,0.528916,nan,nan,nan,nan,0
188,0.531744,0.376,0.376,0,0.531744,nan,nan,nan,nan,0
189,0.534573,0.378,0.378,0,0.534573,nan,nan,nan,nan,0
190,0.537401,0.38,0.38,0,0.537401,nan,nan,nan,nan,0
191,0.54023,0.382,0.382,0,0.54023,nan,nan,nan,nan,0
192,0.543058,0.384,0.384,0,0.543058,nan,nan,nan,nan,0
193,0.545886,0.386,0.386,0,0.545886,nan,nan,nan,nan,0
194,0.548715,0.388,0.388,0,0.548715,nan,nan,nan,nan,0
195,0.551543,0.39,0.39,0,0.551543,nan,nan,nan,nan,0
196,0.554372,0.392,0.392,0,0.554372,nan,nan,nan,nan,0
197,0.5572,0.394,0.394,0,0.5572,nan,nan,nan,nan,0
198,0.560029,0.396,0.396,0,0.560029,nan,nan,nan,nan,0
199,0.562857,0.398,0.398,0,0.562857,nan,nan,nan,nan,0
200,0.565685,0.4,0.4,0,0.565685,nan,nan,nan,nan,0
201,0.568514,0.402,0.402,0,0.568514,nan,nan,nan,nan,0
202,0.571342,0.404,0.404,0,0.571342,nan,nan,nan,nan,0
203,0.574171,0.406,0.406,0,0.574171,nan,nan,nan,nan,0
204,0.576999,0.408,0.408,0,0.576999,nan,nan,nan,nan,0
205,0.579828,0.41,0.41,0,0.579828,nan,nan,nan,nan,0
206,0.582656,0.412,0.412,0,0.582656,-7.10512e-05,4.57959e-05,0,8.45313e-05,1
207,0.585484,0.414,0.414,0,0.585484,-6.03029e-05,4.32445e-05,0,7.42059e-05,1
208,0.588313,0.416,0.416,0,0.588313,-4.95545e-05,4.0693e-05,0,6.41216e-05,1
209,0.591141,0.418,0.418,0,0.591141,-3.88062e-05,3.81416e-05,0,5.44123e-05,1
210,0.59397,0.42,0.42,0,0.59397,-2.8058e-05,3.55902e-05,0,4.53201e-05,1
211,0.596798,0.422,0.422,0,0.596798,-1.87135e-05,3.28084e-05,0,3.77702e-05,1
212,0.599627,0.424,0.424,0,0.599627,-1.99975e-05,3.10048e-05,0,3.68944e-05,1
213,0.602455,0.426,0.426,0,0.602455,-2.65154e-05,2.97636e-05,0,3.98615e-05,1
214,0.605283,0.428,0.428,0,0.605283,-3.30333e-05,2.85223e-05,0,4.36431e-05,1
215,0.608112,0.43,0.43,0,0.608112,-3.95512e-05,2.72811e-05,0,4.80474e-05,1
216,0.61094,0.432,0.432,0,0.61094,-4.60691e-05,2.60398e-05,0,5.29192e-05,1
217,0.613769,0.434,0.434,0,0.613769,-4.98069e-05,2.47826e-05,0,5.56318e-05,1
218,0.616597,0.436,0.436,0,0.616597,-4.22755e-05,2.34605e-05,0,4.83489e-05,1
219,0.619426,0.438,0.438,0,0.619426,-3.47442e-05,2.21383e-05,0,4.11979e-05,1
220,0.622254,0.44,0.44,0,0.622254,-2.72129e-05,2.08162e-05,0,3.42616e-05,1
221,0.625082,0.442,0.442,0,0.625082,-1.96815e-05,1.94941e-05,0,2.77016e-05,1
222,0.627911,0.444,0.444,0,0.627911,-1.21502e-05,1.81719e-05,0,2.18597e-05,1
223,0.630739,0.446,0.446,0,0.630739,-1.32614e-05,1.86959e-05,0,2.29216e-05,1
224,0.633568,0.448,0.448,0,0.633568,-2.16305e-05,2.10189e-05,0,3.01608e-05,1
225,0.636396,0.45,0.45,0,0.636396,-2.99996e-05,2.33419e-05,0,3.80107e-05,1
226,0.639225,0.452,0.452,0,0.639225,-3.83687e-05,2.56648e-05,0,4.61611e-05,1
227,0.642053,0.454,0.454,0,0.642053,-4.67379e-05,2.79878e-05,0,5.44771e-05,1
228,0.644881,0.456,0.456,0,0.644881,-4.90355e-05,2.76719e-05,0,5.63046e-05,1
229,0.64771,0.458,0.458,0,0.64771,-4.9508e-05,2.65628e-05,0,5.61838e-05,1
230,0.650538,0.46,0.46,0,0.650538,-4.99805e-05,2.54536e-05,0,5.60886e-05,1
231,0.653367,0.462,0.462,0,0.653367,-4.94439e-05,2.41861e-05,0,5.50424e-05,1
232,0.656195,0.464,0.464,0,0.656195,-4.60291e-05,2.24668e-05,0,5.12194e-05,1
233,0.659024,0.466,0.466,0,0.659024,-4.26141e-05,2.07475e-05,0,4.73964e-05,1
234,0.661852,0.468,0.468,0,0.661852,-3.91992e-05,1.90282e-05,0,4.35735e-05,1
235,0.66468,0.47,0.47,0,0.66468,-3.57842e-05,1.7309e-05,0,3.97506e-05,1
236,0.667509,0.472,0.472,0,0.667509,-3.23693e-05,1.55897e-05,0,3.59278e-05,1
237,0.670337,0.474,0.474,0,0.670337,-2.89544e-05,1.38704e-05,0,3.21052e-05,1
238,0.673166,0.476,0.476,0,0.673166,-2.64104e-05,1.32005e-05,0,2.95256e-05,1
239,0.675994,0.478,0.478,0,0.675994,-2.62606e-05,1.54155e-05,0,3.04509e-05,1
240,0.678823,0.48,0.48,0,0.678823,-2.61109e-05,1.76305e-05,0,3.15058e-05,1
241,0.681651,0.482,0.482,0,0.681651,-2.59612e-05,1.98455e-05,0,3.26776e-05,1
242,0.684479,0.484,0.484,0,0.684479,-2.64359e-05,2.22699e-05,0,3.45659e-05,1
243,0.687308,0.486,0.486,0,0.687308,-2.7002e-05,2.47249e-05,0,3.66119e-05,1
244,0.690136,0.488,0.488,0,0.690136,-2.75681e-05,2.718e-05,0,3.87138e-05,1
245,0.692965,0.49,0.49,0,0.692965,-2.81343e-05,2.9635e-05,0,4.08629e-05,1
246,0.695793,0.492,0.492,0,0.695793,-2.87004e-05,3.20901e-05,0,4.30522e-05,1
247,0.698622,0.494,0.494,0,0.698622,-2.92666e-05,3.45451e-05,0,4.52758e-05,1
248,0.70145,0.496,0.496,0,0.70145,-2.98327e-05,3.70002e-05,0,4.7529e-05,1
249,0.704278,0.498,0.498,0,0.704278,-3.0182e-05,3.91345e-05,0,4.94213e-05,1
250,0.707107,0.5,0.5,0,0.707107,-2.87359e-05,3.8613e-05,0,4.81322e-05,1
251,0.709935,0.502,0.502,0,0.709935,-2.72897e-05,3.80915e-05,0,4.68582e-05,1
252,0.712764,0.504,0.504,0,0.712764,-2.58435e-05,3.757e-05,0,4.56003e-05,1
253,0.715592,0.506,0.506,0,0.715592,-2.43974e-05,3.70485e-05,0,4.43601e-05,1
254,0.718421,0.508,0.508,0,0.718421,-2.29512e-05,3.65269e-05,0,4.3139e-05,1
255,0.721249,0.51,0.51,0,0.721249,-2.26557e-05,3.6296e-05,0,4.27865e-05,1
256,0.724077,0.512,0.512,0,0.724077,-2.2706e-05,3.61524e-05,0,4.26915e-05,1
257,0.726906,0.514,0.514,0,0.726906,-2.27563e-05,3.60089e-05,0,4.25968e-05,1
258,0.729734,0.516,0.516,0,0.729734,-2.28066e-05,3.58653e-05,0,4.25024e-05,1
259,0.732563,0.518,0.518,0,0.732563,-2.28569e-05,3.57217e-05,0,4.24084e-05,1
260,0.735391,0.52,0.52,0,0.735391,-2.29072e-05,3.55781e-05,0,4.23148e-05,1
261,0.738219,0.522,0.522,0,0.738219,-2.29575e-05,3.54345e-05,0,4.22214e-05,1
262,0.741048,0.524,0.524,0,0.741048,-2.30077e-05,3.52909e-05,0,4.21284e-05,1
263,0.743876,0.526,0.526,0,0.743876,-2.3058e-05,3.51473e-05,0,4.20358e-05,1
264,0.746705,0.528,0.528,0,0.746705,-2.31219e-05,3.5004e-05,0,4.19512e-05,1
265,0.749533,0.53,0.53,0,0.749533,-2.32181e-05,3.48614e-05,0,4.18855e-05,1
266,0.752362,0.532,0.532,0,0.752362,-2.33143e-05,3.47187e-05,0,4.18204e-05,1
267,0.75519,0.534,0.534,0,0.75519,-2.31563e-05,3.44977e-05,0,4.15488e-05,1
268,0.758018,0.536,0.536,0,0.758018,-2.25942e-05,3.4152e-05,0,4.09494e-05,1
269,0.760847,0.538,0.538,0,0.760847,-2.20321e-05,3.38063e-05,0,4.03519e-05,1
270,0.763675,0.54,0.54,0,0.763675,-2.147e-05,3.34606e-05,0,3.97564e-05,1
271,0.766504,0.542,0.542,0,0.766504,-2.09079e-05,3.31149e-05,0,3.91629e-05,1
272,0.769332,0.544,0.544,0,0.769332,-2.03458e-05,3.27692e-05,0,3.85716e-05,1
273,0.772161,0.546,0.546,0,0.772161,-1.97837e-05,3.24235e-05,0,3.79826e-05,1
274,0.774989,0.548,0.548,0,0.774989,-1.92216e-05,3.20778e-05,0,3.73959e-05,1
275,0.777817,0.55,0.55,0,0.777817,-1.86595e-05,3.17321e-05,0,3.68117e-05,1
276,0.780646,0.552,0.552,0,0.780646,-1.80974e-05,3.13864e-05,0,3.62302e-05,1
277,0.783474,0.554,0.554,0,0.783474,-1.76192e-05,3.10556e-05,0,3.57056e-05,1
278,0.786303,0.556,0.556,0,0.786303,-1.719e-05,3.07335e-05,0,3.52142e-05,1
279,0.789131,0.558,0.558,0,0.789131,-1.67607e-05,3.04113e-05,0,3.47242e-05,1
280,0.79196,0.56,0.56,0,0.79196,-1.63314e-05,3.00891e-05,0,3.42355e-05,1
281,0.794788,0.562,0.562,0,0.794788,-1.59299e-05,2.97532e-05,0,3.37493e-05,1
282,0.797616,0.564,0.564,0,0.797616,-1.56358e-05,2.95471e-05,0,3.34292e-05,1
283,0.800445,0.566,0.566,0,0.800445,-1.55152e-05,2.96126e-05,0,3.34309e-05,1
284,0.803273,0.568,0.568,0,0.803273,-1.53946e-05,2.96781e-05,0,3.34333e-05,1
285,0.806102,0.57,0.57,0,0.806102,-1.52741e-05,2.97436e-05,0,3.34362e-05,1
286,0.80893,0.572,0.572,0,0.80893,-1.51535e-05,2.98091e-05,0,3.34396e-05,1
287,0.811759,0.574,0.574,0,0.811759,-1.50329e-05,2.98745e-05,0,3.34436e-05,1
288,0.814587,0.576,0.576,0,0.814587,-1.49124e-05,2.994e-05,0,3.34482e-05,1
289,0.817415,0.578,0.578,0,0.817415,-1.47918e-05,3.00055e-05,0,3.34534e-05,1
290,0.820244,0.58,0.58,0,0.820244,-1.46712e-05,3.0071e-05,0,3.34591e-05,1
291,0.823072,0.582,0.582,0,0.823072,-1.45507e-05,3.01365e-05,0,3.34654e-05,1
292,0.825901,0.584,0.584,0,0.825901,-1.44301e-05,3.0202e-05,0,3.34722e-05,1
293,0.828729,0.586,0.586,0,0.828729,-1.43095e-05,3.02675e-05,0,3.34796e-05,1
294,0.831558,0.588,0.588,0,0.831558,-1.4189e-05,3.0333e-05,0,3.34875e-05,1
295,0.834386,0.59,0.59,0,0.834386,-1.40684e-05,3.03984e-05,0,3.34961e-05,1
296,0.837214,0.592,0.592,0,0.837214,-1.39479e-05,3.04639e-05,0,3.35051e-05,1
297,0.840043,0.594,0.594,0,0.840043,-1.38273e-05,3.05294e-05,0,3.35148e-05,1
298,0.842871,0.596,0.596,0,0.842871,-1.37067e-05,3.05949e-05,0,3.3525e-05,1
299,0.8457,0.598,0.598,0,0.8457,-1.35862e-05,3.06604e-05,0,3.35357e-05,1
300,0.848528,0.6,0.6,0,0.848528,-1.34656e-05,3.07259e-05,0,3.3547e-05,1
301,0.851357,0.602,0.602,0,0.851357,-1.3345e-05,3.07914e-05,0,3.35589e-05,1
302,0.854185,0.604,0.604,0,0.854185,-1.31724e-05,3.08232e-05,0,3.35198e-05,1
303,0.857013,0.606,0.606,0,0.857013,-1.29428e-05,3.08181e-05,0,3.34256e-05,1
304,0.859842,0.608,0.608,0,0.859842,-1.27132e-05,3.0813e-05,0,3.33327e-05,1
305,0.86267,0.61,0.61,0,0.86267,-1.24835e-05,3.0808e-05,0,3.32411e-05,1
306,0.865499,0.612,0.612,0,0.865499,-1.22539e-05,3.08029e-05,0,3.31508e-05,1
307,0.868327,0.614,0.614,0,0.868327,-1.19978e-05,3.07791e-05,0,3.30348e-05,1
308,0.871156,0.616,0.616,0,0.871156,-1.174e-05,3.07541e-05,0,3.29187e-05,1
309,0.873984,0.618,0.618,0,0.873984,-1.14822e-05,3.07291e-05,0,3.28042e-05,1
310,0.876812,0.62,0.62,0,0.876812,-1.12243e-05,3.07041e-05,0,3.26914e-05,1
311,0.879641,0.622,0.622,0,0.879641,-1.09665e-05,3.06791e-05,0,3.25803e-05,1
312,0.882469,0.624,0.624,0,0.882469,-1.07087e-05,3.06541e-05,0,3.24708e-05,1
313,0.885298,0.626,0.626,0,0.885298,-1.04509e-05,3.06292e-05,0,3.2363e-05,1
314,0.888126,0.628,0.628,0,0.888126,-1.01931e-05,3.06042e-05,0,3.2257e-05,1
315,0.890955,0.63,0.63,0,0.890955,-9.93528e-06,3.05792e-05,0,3.21527e-05,1
316,0.893783,0.632,0.632,0,0.893783,-9.67746e-06,3.05542e-05,0,3.20501e-05,1
317,0.896611,0.634,0.634,0,0.896611,-9.41965e-06,3.05292e-05,0,3.19493e-05,1
318,0.89944,0.636,0.636,0,0.89944,-9.16184e-06,3.05042e-05,0,3.18504e-05,1
319,0.902268,0.638,0.638,0,0.902268,-8.90403e-06,3.04792e-05,0,3.17532e-05,1
320,0.905097,0.64,0.64,0,0.905097,-8.64622e-06,3.04542e-05,0,3.16578e-05,1
321,0.907925,0.642,0.642,0,0.907925,-8.3884e-06,3.04292e-05,0,3.15643e-05,1
322,0.910754,0.644,0.644,0,0.910754,-8.12827e-06,3.0367e-05,0,3.1436e-05,1
323,0.913582,0.646,0.646,0,0.913582,-7.86423e-06,3.02426e-05,0,3.12484e-05,1
324,0.91641,0.648,0.648,0,0.91641,-7.6002e-06,3.01182e-05,0,3.10623e-05,1
325,0.919239,0.65,0.65,0,0.919239,-7.33617e-06,2.99938e-05,0,3.08779e-05,1
326,0.922067,0.652,0.652,0,0.922067,-7.07213e-06,2.98693e-05,0,3.06952e-05,1
327,0.924896,0.654,0.654,0,0.924896,-6.8081e-06,2.97449e-05,0,3.05141e-05,1
328,0.927724,0.656,0.656,0,0.927724,-6.54407e-06,2.96205e-05,0,3.03348e-05,1
329,0.930553,0.658,0.658,0,0.930553,-6.28004e-06,2.94961e-05,0,3.01572e-05,1
330,0.933381,0.66,0.66,0,0.933381,-6.016e-06,2.93717e-05,0,2.99815e-05,1
