Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,u_0,u_1,u_2,u_Magnitude,vtkValidPointMask
105,0.296985,0.21,0.21,0,0.296985,nan,nan,nan,nan,0
106,0.299813,0.212,0.212,0,0.299813,nan,nan,nan,nan,0
107,0.302642,0.214,0.214,0,0.302642,nan,nan,nan,nan,0
108,0.30547,0.216,0.216,0,0.30547,nan,nan,nan,nan,0
109,0.308299,0.218,0.218,0,0.308299,nan,nan,nan,nan,0
110,0.311127,0.22,0.22,0,0.311127,nan,nan,nan,nan,0
111,0.313955,0.222,0.222,0,0.313955,nan,nan,nan,nan,0
112,0.316784,0.224,0.224,0,0.316784,nan,nan,nan,nan,0
113,0.319612,0.226,0.226,0,0.319612,nan,nan,nan,nan,0
114,0.322441,0.228,0.228,0,0.322441,nan,nan,nan,nan,0
115,0.325269,0.23,0.23,0,0.325269,nan,nan,nan,nan,0
116,0.328098,0.232,0.232,0,0.328098,nan,nan,nan,nan,0
117,0.330926,0.234,0.234,0,0.330926,nan,nan,nan,nan,0
118,0.333754,0.236,0.236,0,0.333754,nan,nan,nan,nan,0
119,0.336583,0.238,0.238,0,0.336583,nan,nan,nan,nan,0
120,0.339411,0.24,0.24,0,0.339411,nan,nan,nan,nan,0
121,0.34224,0.242,0.242,0,0.34224,nan,nan,nan,nan,0
122,0.345068,0.244,0.244,0,0.345068,nan,nan,nan,nan,0
123,0.347897,0.246,0.246,0,0.347897,nan,nan,nan,nan,0
124,0.350725,0.248,0.248,0,0.350725,nan,nan,nan,nan,0
125,0.353553,0.25,0.25,0,0.353553,nan,nan,nan,nan,0
126,0.356382,0.252,0.252,0,0.356382,nan,nan,nan,nan,0
127,0.35921,0.254,0.254,0,0.35921,nan,nan,nan,nan,0
128,0.362039,0.256,0.256,0,0.362039,nan,nan,nan,nan,0
129,0.364867,0.258,0.258,0,0.364867,nan,nan,nan,nan,0
130,0.367696,0.26,0.26,0,0.367696,nan,nan,nan,nan,0
131,0.370524,0.262,0.262,0,0.370524,nan,nan,nan,nan,0
132,0.373352,0.264,0.264,0,0.373352,nan,nan,nan,nan,0
133,0.376181,0.266,0.266,0,0.376181,nan,nan,nan,nan,0
134,0.379009,0.268,0.268,0,0.379009,nan,nan,nan,nan,0
135,0.381838,0.27,0.27,0,0.381838,nan,nan,nan,nan,0
136,0.384666,0.272,0.272,0,0.384666,nan,nan,nan,nan,0
137,0.387495,0.274,0.274,0,0.387495,nan,nan,nan,nan,0
138,0.390323,0.276,0.276,0,0.390323,nan,nan,nan,nan,0
139,0.393151,0.278,0.278,0,0.393151,nan,nan,nan,nan,0
140,0.39598,0.28,0.28,0,0.39598,nan,nan,nan,nan,0
141,0.398808,0.282,0.282,0,0.398808,nan,nan,nan,nan,0
142,0.401637,0.284,0.284,0,0.401637,nan,nan,nan,nan,0
143,0.404465,0.286,0.286,0,0.404465,nan,nan,nan,nan,0
144,0.407293,0.288,0.288,0,0.407293,nan,nan,nan,nan,0
145,0.410122,0.29,0.29,0,0.410122,nan,nan,nan,nan,0
146,0.41295,0.292,0.292,0,0.41295,nan,nan,nan,nan,0
147,0.415779,0.294,0.294,0,0.415779,nan,nan,nan,nan,0
148,0.418607,0.296,0.296,0,0.418607,nan,nan,nan,nan,0
149,0.421436,0.298,0.298,0,0.421436,nan,nan,nan,nan,0
150,0.424264,0.3,0.3,0,0.424264,nan,nan,nan,nan,0
151,0.427092,0.302,0.302,0,0.427092,nan,nan,nan,nan,0
152,0.429921,0.304,0.304,0,0.429921,nan,nan,nan,nan,0
153,0.432749,0.306,0.306,0,0.432749,nan,nan,nan,nan,0
154,0.435578,0.308,0.308,0,0.435578,nan,nan,nan,nan,0
155,0.438406,0.31,0.31,0,0.438406,nan,nan,nan,nan,0
156,0.441235,0.312,0.312,0,0.441235,nan,nan,nan,nan,0
157,0.444063,0.314,0.314,0,0.444063,nan,nan,nan,nan,0
158,0.446892,0.316,0.316,0,0.446892,nan,nan,nan,nan,0
159,0.44972,0.318,0.318,0,0.44972,nan,nan,nan,nan,0
160,0.452548,0.32,0.32,0,0.452548,nan,nan,nan,nan,0
161,0.455377,0.322,0.322,0,0.455377,nan,nan,nan,nan,0
162,0.458205,0.324,0.324,0,0.458205,nan,nan,nan,nan,0
163,0.461034,0.326,0.326,0,0.461034,nan,nan,nan,nan,0
164,0.463862,0.328,0.328,0,0.463862,nan,nan,nan,nan,0
165,0.46669,0.33,0.33,0,0.46669,nan,nan,nan,nan,0
166,0.469519,0.332,0.332,0,0.469519,nan,nan,nan,nan,0
167,0.472347,0.334,0.334,0,0.472347,nan,nan,nan,nan,0
168,0.475176,0.336,0.336,0,0.475176,nan,nan,nan,nan,0
169,0.478004,0.338,0.338,0,0.478004,nan,nan,nan,nan,0
170,0.480833,0.34,0.34,0,0.480833,nan,nan,nan,nan,0
171,0.483661,0.342,0.342,0,0.483661,nan,nan,nan,nan,0
172,0.486489,0.344,0.344,0,0.486489,nan,nan,nan,nan,0
173,0.489318,0.346,0.346,0,0.489318,nan,nan,nan,nan,0
174,0.492146,0.348,0.348,0,0.492146,nan,nan,nan,nan,0
175,0.494975,0.35,0.35,0,0.494975,nan,nan,nan,nan,0
176,0.497803,0.352,0.352,0,0.497803,nan,nan,nan,nan,0
177,0.500632,0.354,0.354,0,0.500632,nan,nan,nan,nan,0
178,0.50346,0.356,0.356,0,0.50346,nan,nan,nan,nan,0
179,0.506288,0.358,0.358,0,0.506288,nan,nan,nan,nan,0
180,0.509117,0.36,0.36,0,0.509117,nan,nan,nan,nan,0
181,0.511945,0.362,0.362,0,0.511945,nan,nan,nan,nan,0
182,0.514774,0.364,0.364,0,0.514774,nan,nan,nan,nan,0
183,0.517602,0.366,0.366,0,0.517602,nan,nan,nan,nan,0
184,0.520431,0.368,0.368,0,0.520431,nan,nan,nan,nan,0
185,0.523259,0.37,0.37,0,0.523259,nan,nan,nan,nan,0
186,0.526087,0.372,0.372,0,0.526087,nan,nan,nan,nan,0
187,0.528916,0.374,0.374,0,0.528916,nan,nan,nan,nan,0
188,0.531744,0.376,0.376,0,0.531744,nan,nan,nan,nan,0
189,0.534573,0.378,0.378,0,0.534573,nan,nan,nan,nan,0
190,0.537401,0.38,0.38,0,0.537401,nan,nan,nan,nan,0
191,0.54023,0.382,0.382,0,0.54023,nan,nan,nan,nan,0
192,0.543058,0.384,0.384,0,0.543058,nan,nan,nan,nan,0
193,0.545886,0.386,0.386,0,0.545886,nan,nan,nan,nan,0
194,0.548715,0.388,0.388,0,0.548715,nan,nan,nan,nan,0
195,0.551543,0.39,0.39,0,0.551543,nan,nan,nan,nan,0
196,0.554372,0.392,0.392,0,0.554372,nan,nan,nan,nan,0
197,0.5572,0.394,0.394,0,0.5572,nan,nan,nan,nan,0
198,0.560029,0.396,0.396,0,0.560029,nan,nan,nan,nan,0
199,0.562857,0.398,0.398,0,0.562857,nan,nan,nan,nan,0
200,0.565685,0.4,0.4,0,0.565685,nan,nan,nan,nan,0
201,0.568514,0.402,0.402,0,0.568514,nan,nan,nan,nan,0
202,0.571342,0.404,0.404,0,0.571342,nan,nan,nan,nan,0
203,0.574171,0.406,0.406,0,0.574171,nan,nan,nan,nan,0
204,0.576999,0.408,0.408,0,0.576999,nan,nan,nan,nan,0
205,0.579828,0.41,0.41,0,0.579828,nan,nan,nan,nan,0
206,0.582656,0.412,0.412,0,0.582656,0.000153353,0.000223584,0,0.000271122,1
207,0.585484,0.414,0.414,0,0.585484,0.000148632,0.000220922,0,0.000266267,1
208,0.588313,0.416,0.416,0,0.588313,0.000143912,0.000218261,0,0.000261435,1
209,0.591141,0.418,0.418,0,0.591141,0.000139191,0.000215599,0,0.000256626,1
210,0.59397,0.42,0.42,0,0.59397,0.000134471,0.000212937,0,0.000251843,1
211,0.596798,0.422,0.422,0,0.596798,0.00012975,0.000210275,0,0.000247085,1
212,0.599627,0.424,0.424,0,0.599627,0.00012503,0.000207614,0,0.000242355,1
213,0.602455,0.426,0.426,0,0.602455,0.00012031,0.000204952,0,0.000237655,1
214,0.605283,0.428,0.428,0,0.605283,0.000115589,0.00020229,0,0.000232985,1
215,0.608112,0.43,0.43,0,0.608112,0.000110869,0.000199629,0,0.000228349,1
216,0.61094,0.432,0.432,0,0.61094,0.000106148,0.000196967,0,0.000223748,1
217,0.613769,0.434,0.434,0,0.613769,0.000101428,0.000194305,0,0.000219185,1
218,0.616597,0.436,0.436,0,0.616597,9.67074e-05,0.000191643,0,0.000214661,1
219,0.619426,0.438,0.438,0,0.619426,9.19869e-05,0.000188982,0,0.00021018,1
220,0.622254,0.44,0.44,0,0.622254,8.72664e-05,0.00018632,0,0.000205744,1
221,0.625082,0.442,0.442,0,0.625082,8.2546e-05,0.000183658,0,0.000201356,1
222,0.627911,0.444,0.444,0,0.627911,7.78255e-05,0.000180996,0,0.000197019,1
223,0.630739,0.446,0.446,0,0.630739,7.31051e-05,0.000178335,0,0.000192737,1
224,0.633568,0.448,0.448,0,0.633568,6.83846e-05,0.000175673,0,0.000188514,1
225,0.636396,0.45,0.45,0,0.636396,6.36643e-05,0.000173011,0,0.000184353,1
226,0.639225,0.452,0.452,0,0.639225,5.89438e-05,0.000170349,0,0.000180259,1
227,0.642053,0.454,0.454,0,0.642053,5.42233e-05,0.000167688,0,0.000176237,1
228,0.644881,0.456,0.456,0,0.644881,4.95029e-05,0.000165026,0,0.000172291,1
229,0.64771,0.458,0.458,0,0.64771,4.47824e-05,0.000162364,0,0.000168427,1
230,0.650538,0.46,0.46,0,0.650538,4.0062e-05,0.000159702,0,0.000164651,1
231,0.653367,0.462,0.462,0,0.653367,3.53415e-05,0.000157041,0,0.000160968,1
232,0.656195,0.464,0.464,0,0.656195,3.39191e-05,0.000151762,0,0.000155506,1
233,0.659024,0.466,0.466,0,0.659024,3.47687e-05,0.00014468,0,0.000148799,1
234,0.661852,0.468,0.468,0,0.661852,3.56183e-05,0.000137598,0,0.000142133,1
235,0.66468,0.47,0.47,0,0.66468,3.6468e-05,0.000130516,0,0.000135515,1
236,0.667509,0.472,0.472,0,0.667509,3.73176e-05,0.000123434,0,0.000128951,1
237,0.670337,0.474,0.474,0,0.670337,3.81673e-05,0.000116351,0,0.000122452,1
238,0.673166,0.476,0.476,0,0.673166,3.90169e-05,0.000109269,0,0.000116026,1
239,0.675994,0.478,0.478,0,0.675994,3.98666e-05,0.000102187,0,0.000109689,1
240,0.678823,0.48,0.48,0,0.678823,4.07162e-05,9.51054e-05,0,0.000103455,1
241,0.681651,0.482,0.482,0,0.681651,4.15659e-05,8.80233e-05,0,9.73438e-05,1
242,0.684479,0.484,0.484,0,0.684479,4.24155e-05,8.09412e-05,0,9.13814e-05,1
243,0.687308,0.486,0.486,0,0.687308,4.32651e-05,7.38592e-05,0,8.55982e-05,1
244,0.690136,0.488,0.488,0,0.690136,4.41148e-05,6.67771e-05,0,8.00331e-05,1
245,0.692965,0.49,0.49,0,0.692965,4.49644e-05,5.9695e-05,0,7.47348e-05,1
246,0.695793,0.492,0.492,0,0.695793,4.58141e-05,5.2613e-05,0,6.97643e-05,1
247,0.698622,0.494,0.494,0,0.698622,4.66637e-05,4.5531e-05,0,6.51964e-05,1
248,0.70145,0.496,0.496,0,0.70145,4.75134e-05,3.84489e-05,0,6.11215e-05,1
249,0.704278,0.498,0.498,0,0.704278,4.8363e-05,3.13669e-05,0,5.76443e-05,1
250,0.707107,0.5,0.5,0,0.707107,4.92126e-05,2.42848e-05,0,5.48784e-05,1
251,0.709935,0.502,0.502,0,0.709935,4.95327e-05,2.08654e-05,0,5.37481e-05,1
252,0.712764,0.504,0.504,0,0.712764,4.96997e-05,1.85045e-05,0,5.30328e-05,1
253,0.715592,0.506,0.506,0,0.715592,4.98668e-05,1.61437e-05,0,5.24148e-05,1
254,0.718421,0.508,0.508,0,0.718421,5.00338e-05,1.37828e-05,0,5.18974e-05,1
255,0.721249,0.51,0.51,0,0.721249,5.02008e-05,1.14219e-05,0,5.14838e-05,1
256,0.724077,0.512,0.512,0,0.724077,5.03678e-05,9.06099e-06,0,5.11764e-05,1
257,0.726906,0.514,0.514,0,0.726906,5.05349e-05,6.70015e-06,0,5.09771e-05,1
258,0.729734,0.516,0.516,0,0.729734,5.07019e-05,4.3393e-06,0,5.08872e-05,1
259,0.732563,0.518,0.518,0,0.732563,5.08689e-05,1.97838e-06,0,5.09074e-05,1
260,0.735391,0.52,0.52,0,0.735391,5.10359e-05,-3.8246e-07,0,5.10374e-05,1
261,0.738219,0.522,0.522,0,0.738219,5.1203e-05,-2.74338e-06,0,5.12764e-05,1
262,0.741048,0.524,0.524,0,0.741048,5.137e-05,-5.10422e-06,0,5.1623e-05,1
263,0.743876,0.526,0.526,0,0.743876,5.1537e-05,-7.46514e-06,0,5.20749e-05,1
264,0.746705,0.528,0.528,0,0.746705,5.1704e-05,-9.82598e-06,0,5.26294e-05,1
265,0.749533,0.53,0.53,0,0.749533,5.18711e-05,-1.21868e-05,0,5.32835e-05,1
266,0.752362,0.532,0.532,0,0.752362,5.20381e-05,-1.45477e-05,0,5.40333e-05,1
267,0.75519,0.534,0.534,0,0.75519,5.22051e-05,-1.69086e-05,0,5.48751e-05,1
268,0.758018,0.536,0.536,0,0.758018,5.23721e-05,-1.92695e-05,0,5.58046e-05,1
269,0.760847,0.538,0.538,0,0.760847,5.25392e-05,-2.16303e-05,0,5.68176e-05,1
270,0.763675,0.54,0.54,0,0.763675,5.27062e-05,-2.39913e-05,0,5.79096e-05,1
271,0.766504,0.542,0.542,0,0.766504,5.28732e-05,-2.63521e-05,0,5.90763e-05,1
272,0.769332,0.544,0.544,0,0.769332,5.30402e-05,-2.8713e-05,0,6.03134e-05,1
273,0.772161,0.546,0.546,0,0.772161,5.32073e-05,-3.10739e-05,0,6.16165e-05,1
274,0.774989,0.548,0.548,0,0.774989,5.33743e-05,-3.34347e-05,0,6.29817e-05,1
275,0.777817,0.55,0.55,0,0.777817,5.32651e-05,-3.4576e-05,0,6.35033e-05,1
276,0.780646,0.552,0.552,0,0.780646,5.29718e-05,-3.49041e-05,0,6.34374e-05,1
277,0.783474,0.554,0.554,0,0.783474,5.26784e-05,-3.52322e-05,0,6.33745e-05,1
278,0.786303,0.556,0.556,0,0.786303,5.23851e-05,-3.55603e-05,0,6.33145e-05,1
279,0.789131,0.558,0.558,0,0.789131,5.20917e-05,-3.58884e-05,0,6.32576e-05,1
280,0.79196,0.56,0.56,0,0.79196,5.17984e-05,-3.62165e-05,0,6.32037e-05,1
281,0.794788,0.562,0.562,0,0.794788,5.1505e-05,-3.65446e-05,0,6.31528e-05,1
282,0.797616,0.564,0.564,0,0.797616,5.12117e-05,-3.68727e-05,0,6.31049e-05,1
283,0.800445,0.566,0.566,0,0.800445,5.09183e-05,-3.72008e-05,0,6.30601e-05,1
284,0.803273,0.568,0.568,0,0.803273,5.0625e-05,-3.75289e-05,0,6.30183e-05,1
285,0.806102,0.57,0.57,0,0.806102,5.03316e-05,-3.7857e-05,0,6.29796e-05,1
286,0.80893,0.572,0.572,0,0.80893,5.00383e-05,-3.81851e-05,0,6.29439e-05,1
287,0.811759,0.574,0.574,0,0.811759,4.97449e-05,-3.85132e-05,0,6.29113e-05,1
288,0.814587,0.576,0.576,0,0.814587,4.94516e-05,-3.88413e-05,0,6.28817e-05,1
289,0.817415,0.578,0.578,0,0.817415,4.91582e-05,-3.91694e-05,0,6.28552e-05,1
290,0.820244,0.58,0.58,0,0.820244,4.88649e-05,-3.94975e-05,0,6.28318e-05,1
291,0.823072,0.582,0.582,0,0.823072,4.85715e-05,-3.98256e-05,0,6.28114e-05,1
292,0.825901,0.584,0.584,0,0.825901,4.82782e-05,-4.01537e-05,0,6.27942e-05,1
293,0.828729,0.586,0.586,0,0.828729,4.79848e-05,-4.04818e-05,0,6.278e-05,1
294,0.831558,0.588,0.588,0,0.831558,4.76915e-05,-4.08099e-05,0,6.27689e-05,1
295,0.834386,0.59,0.59,0,0.834386,4.73981e-05,-4.1138e-05,0,6.27608e-05,1
296,0.837214,0.592,0.592,0,0.837214,4.71048e-05,-4.14661e-05,0,6.27559e-05,1
297,0.840043,0.594,0.594,0,0.840043,4.68115e-05,-4.17942e-05,0,6.2754e-05,1
298,0.842871,0.596,0.596,0,0.842871,4.65181e-05,-4.21223e-05,0,6.27553e-05,1
299,0.8457,0.598,0.598,0,0.8457,4.62248e-05,-4.24504e-05,0,6.27596e-05,1
300,0.848528,0.6,0.6,0,0.848528,4.59314e-05,-4.27785e-05,0,6.2767e-05,1
301,0.851357,0.602,0.602,0,0.851357,4.56381e-05,-4.31066e-05,0,6.27775e-05,1
302,0.854185,0.604,0.604,0,0.854185,4.53447e-05,-4.34347e-05,0,6.27911e-05,1
303,0.857013,0.606,0.606,0,0.857013,4.50514e-05,-4.37628e-05,0,6.28077e-05,1
304,0.859842,0.608,0.608,0,0.859842,4.4758e-05,-4.40909e-05,0,6.28275e-05,1
305,0.86267,0.61,0.61,0,0.86267,4.44647e-05,-4.4419e-05,0,6.28503e-05,1
306,0.865499,0.612,0.612,0,0.865499,4.41713e-05,-4.47471e-05,0,6.28762e-05,1
307,0.868327,0.614,0.614,0,0.868327,4.3878e-05,-4.50753e-05,0,6.29051e-05,1
308,0.871156,0.616,0.616,0,0.871156,4.35846e-05,-4.54034e-05,0,6.29371e-05,1
309,0.873984,0.618,0.618,0,0.873984,4.32913e-05,-4.57314e-05,0,6.29722e-05,1
310,0.876812,0.62,0.62,0,0.876812,4.29979e-05,-4.60596e-05,0,6.30103e-05,1
311,0.879641,0.622,0.622,0,0.879641,4.27046e-05,-4.63877e-05,0,6.30515e-05,1
312,0.882469,0.624,0.624,0,0.882469,4.24112e-05,-4.67158e-05,0,6.30958e-05,1
313,0.885298,0.626,0.626,0,0.885298,4.21179e-05,-4.70439e-05,0,6.3143e-05,1
314,0.888126,0.628,0.628,0,0.888126,4.18245e-05,-4.7372e-05,0,6.31933e-05,1
315,0.890955,0.63,0.63,0,0.890955,4.15312e-05,-4.77001e-05,0,6.32466e-05,1
316,0.893783,0.632,0.632,0,0.893783,4.12378e-05,-4.80282e-05,0,6.33029e-05,1
317,0.896611,0.634,0.634,0,0.896611,4.09445e-05,-4.83563e-05,0,6.33623e-05,1
318,0.89944,0.636,0.636,0,0.89944,4.06511e-05,-4.86844e-05,0,6.34246e-05,1
319,0.902268,0.638,0.638,0,0.902268,4.03578e-05,-4.90125e-05,0,6.34899e-05,1
320,0.905097,0.64,0.64,0,0.905097,4.00644e-05,-4.93406e-05,0,6.35582e-05,1
321,0.907925,0.642,0.642,0,0.907925,3.97711e-05,-4.96687e-05,0,6.36295e-05,1
322,0.910754,0.644,0.644,0,0.910754,3.94777e-05,-4.99968e-05,0,6.37038e-05,1
323,0.913582,0.646,0.646,0,0.913582,3.91844e-05,-5.03249e-05,0,6.37809e-05,1
324,0.91641,0.648,0.648,0,0.91641,3.8891e-05,-5.0653e-05,0,6.38611e-05,1
325,0.919239,0.65,0.65,0,0.919239,3.85977e-05,-5.09811e-05,0,6.39441e-05,1
326,0.922067,0.652,0.652,0,0.922067,3.83044e-05,-5.13092e-05,0,6.40301e-05,1
327,0.924896,0.654,0.654,0,0.924896,3.8011e-05,-5.16373e-05,0,6.4119e-05,1
328,0.927724,0.656,0.656,0,0.927724,3.77177e-05,-5.19654e-05,0,6.42108e-05,1
329,0.930553,0.658,0.658,0,0.930553,3.74243e-05,-5.22935e-05,0,6.43054e-05,1
330,0.933381,0.66,0.66,0,0.933381,3.7131e-05,-5.26216e-05,0,6.44029e-05,1
331,0.936209,0.662,0.662,0,0.936209,3.68376e-05,-5.29497e-05,0,6.45033e-05,1
332,0.939038,0.664,0.664,0,0.939038,3.65443e-05,-5.32778e-05,0,6.46065e-05,1
333,0.941866,0.666,0.666,0,0.941866,3.62509e-05,-5.36059e-05,0,6.47126e-05,1
334,0.944695,0.668,0.668,0,0.944695,3.59576e-05,-5.3934e-05,0,6.48215e-05,1
