Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,u_0,u_1,u_2,u_Magnitude,vtkValidPointMask
105,0.296985,0.21,0.21,0,0.296985,nan,nan,nan,nan,0
106,0.299813,0.212,0.212,0,0.299813,nan,nan,nan,nan,0
107,0.302642,0.214,0.214,0,0.302642,nan,nan,nan,nan,0
108,0.30547,0.216,0.216,0,0.30547,nan,nan,nan,nan,0
109,0.308299,0.218,0.218,0,0.308299,nan,nan,nan,nan,0
110,0.311127,0.22,0.22,0,0.311127,nan,nan,nan,nan,0
111,0.313955,0.222,0.222,0,0.313955,nan,nan,nan,nan,0
112,0.316784,0.224,0.224,0,0.316784,nan,nan,nan,nan,0
113,0.319612,0.226,0.226,0,0.319612,nan,nan,nan,nan,0
114,0.322441,0.228,0.228,0,0.322441,nan,nan,nan,nan,0
115,0.325269,0.23,0.23,0,0.325269,nan,nan,nan,nan,0
116,0.328098,0.232,0.232,0,0.328098,nan,nan,nan,nan,0
117,0.330926,0.234,0.234,0,0.330926,nan,nan,nan,nan,0
118,0.333754,0.236,0.236,0,0.333754,nan,nan,nan,nan,0
119,0.336583,0.238,0.238,0,0.336583,nan,nan,nan,nan,0
120,0.339411,0.24,0.24,0,0.339411,nan,nan,nan,nan,0
121,0.34224,0.242,0.242,0,0.34224,nan,nan,nan,nan,0
122,0.345068,0.244,0.244,0,0.345068,nan,nan,nan,nan,0
123,0.347897,0.246,0.246,0,0.347897,nan,nan,nan,nan,0
124,0.350725,0.248,0.248,0,0.350725,nan,nan,nan,nan,0
125,0.353553,0.25,0.25,0,0.353553,nan,nan,nan,nan,0
126,0.356382,0.252,0.252,0,0.356382,nan,nan,nan,nan,0
127,0.35921,0.254,0.254,0,0.35921,nan,nan,nan,nan,0
128,0.362039,0.256,0.256,0,0.362039,nan,nan,nan,nan,0
129,0.364867,0.258,0.258,0,0.364867,nan,nan,nan,nan,0
130,0.367696,0.26,0.26,0,0.367696,nan,nan,nan,nan,0
131,0.370524,0.262,0.262,0,0.370524,nan,nan,nan,nan,0
132,0.373352,0.264,0.264,0,0.373352,nan,nan,nan,nan,0
133,0.376181,0.266,0.266,0,0.376181,nan,nan,nan,nan,0
134,0.379009,0.268,0.268,0,0.379009,nan,nan,nan,nan,0
135,0.381838,0.27,0.27,0,0.381838,nan,nan,nan,nan,0
136,0.384666,0.272,0.272,0,0.384666,nan,nan,nan,nan,0
137,0.387495,0.274,0.274,0,0.387495,nan,nan,nan,nan,0
138,0.390323,0.276,0.276,0,0.390323,nan,nan,nan,nan,0
139,0.393151,0.278,0.278,0,0.393151,nan,nan,nan,nan,0
140,0.39598,0.28,0.28,0,0.39598,nan,nan,nan,nan,0
141,0.398808,0.282,0.282,0,0.398808,nan,nan,nan,nan,0
142,0.401637,0.284,0.284,0,0.401637,nan,nan,nan,nan,0
143,0.404465,0.286,0.286,0,0.404465,nan,nan,nan,nan,0
144,0.407293,0.288,0.288,0,0.407293,nan,nan,nan,nan,0
145,0.410122,0.29,0.29,0,0.410122,nan,nan,nan,nan,0
146,0.41295,0.292,0.292,0,0.41295,nan,nan,nan,nan,0
147,0.415779,0.294,0.294,0,0.415779,nan,nan,nan,nan,0
148,0.418607,0.296,0.296,0,0.418607,nan,nan,nan,nan,0
149,0.421436,0.298,0.298,0,0.421436,nan,nan,nan,nan,0
150,0.424264,0.3,0.3,0,0.424264,nan,nan,nan,nan,0
151,0.427092,0.302,0.302,0,0.427092,nan,nan,nan,nan,0
152,0.429921,0.304,0.304,0,0.429921,nan,nan,nan,nan,0
153,0.432749,0.306,0.306,0,0.432749,nan,nan,nan,nan,0
154,0.435578,0.308,0.308,0,0.435578,nan,nan,nan,nan,0
155,0.438406,0.31,0.31,0,0.438406,nan,nan,nan,nan,0
156,0.441235,0.312,0.312,0,0.441235,nan,nan,nan,nan,0
157,0.444063,0.314,0.314,0,0.444063,nan,nan,nan,nan,0
158,0.446892,0.316,0.316,0,0.446892,nan,nan,nan,nan,0
159,0.44972,0.318,0.318,0,0.44972,nan,nan,nan,nan,0
160,0.452548,0.32,0.32,0,0.452548,nan,nan,nan,nan,0
161,0.455377,0.322,0.322,0,0.455377,nan,nan,nan,nan,0
162,0.458205,0.324,0.324,0,0.458205,nan,nan,nan,nan,0
163,0.461034,0.326,0.326,0,0.461034,nan,nan,nan,nan,0
164,0.463862,0.328,0.328,0,0.463862,nan,nan,nan,nan,0
165,0.46669,0.33,0.33,0,0.46669,nan,nan,nan,nan,0
166,0.469519,0.332,0.332,0,0.469519,nan,nan,nan,nan,0
167,0.472347,0.334,0.334,0,0.472347,nan,nan,nan,nan,0
168,0.475176,0.336,0.336,0,0.475176,nan,nan,nan,nan,0
169,0.478004,0.338,0.338,0,0.478004,nan,nan,nan,nan,0
170,0.480833,0.34,0.34,0,0.480833,nan,nan,nan,nan,0
171,0.483661,0.342,0.342,0,0.483661,nan,nan,nan,nan,0
172,0.486489,0.344,0.344,0,0.486489,nan,nan,nan,nan,0
173,0.489318,0.346,0.346,0,0.489318,nan,nan,nan,nan,0
174,0.492146,0.348,0.348,0,0.492146,nan,nan,nan,nan,0
175,0.494975,0.35,0.35,0,0.494975,nan,nan,nan,nan,0
176,0.497803,0.352,0.352,0,0.497803,nan,nan,nan,nan,0
177,0.500632,0.354,0.354,0,0.500632,nan,nan,nan,nan,0
178,0.50346,0.356,0.356,0,0.50346,nan,nan,nan,nan,0
179,0.506288,0.358,0.358,0,0.506288,nan,nan,nan,nan,0
180,0.509117,0.36,0.36,0,0.509117,nan,nan,nan,nan,0
181,0.511945,0.362,0.362,0,0.511945,nan,nan,nan,nan,0
182,0.514774,0.364,0.364,0,0.514774,nan,nan,nan,nan,0
183,0.517602,0.366,0.366,0,0.517602,nan,nan,nan,nan,0
184,0.520431,0.368,0.368,0,0.520431,nan,nan,nan,nan,0
185,0.523259,0.37,0.37,0,0.523259,nan,nan,nan,nan,0
186,0.526087,0.372,0.372,0,0.526087,nan,nan,nan,nan,0
187,0.528916,0.374,0.374,0,0.528916,nan,nan,nan,nan,0
188,0.531744,0.376,0.376,0,0.531744,nan,nan,nan,nan,0
189,0.534573,0.378,0.378,0,0.534573,nan,nan,nan,nan,0
190,0.537401,0.38,0.38,0,0.537401,nan,nan,nan,nan,0
191,0.54023,0.382,0.382,0,0.54023,nan,nan,nan,nan,0
192,0.543058,0.384,0.384,0,0.543058,nan,nan,nan,nan,0
193,0.545886,0.386,0.386,0,0.545886,nan,nan,nan,nan,0
194,0.548715,0.388,0.388,0,0.548715,nan,nan,nan,nan,0
195,0.551543,0.39,0.39,0,0.551543,nan,nan,nan,nan,0
196,0.554372,0.392,0.392,0,0.554372,nan,nan,nan,nan,0
197,0.5572,0.394,0.394,0,0.5572,nan,nan,nan,nan,0
198,0.560029,0.396,0.396,0,0.560029,nan,nan,nan,nan,0
199,0.562857,0.398,0.398,0,0.562857,nan,nan,nan,nan,0
200,0.565685,0.4,0.4,0,0.565685,nan,nan,nan,nan,0
201,0.568514,0.402,0.402,0,0.568514,nan,nan,nan,nan,0
202,0.571342,0.404,0.404,0,0.571342,nan,nan,nan,nan,0
203,0.574171,0.406,0.406,0,0.574171,nan,nan,nan,nan,0
204,0.576999,0.408,0.408,0,0.576999,nan,nan,nan,nan,0
205,0.579828,0.41,0.41,0,0.579828,nan,nan,nan,nan,0
206,0.582656,0.412,0.412,0,0.582656,4.87935e-05,0.000315893,0,0.000319639,1
207,0.585484,0.414,0.414,0,0.585484,4.41816e-05,0.000313697,0,0.000316793,1
208,0.588313,0.416,0.416,0,0.588313,3.95698e-05,0.000311501,0,0.000314004,1
209,0.591141,0.418,0.418,0,0.591141,3.49579e-05,0.000309305,0,0.000311274,1
210,0.59397,0.42,0.42,0,0.59397,3.03461e-05,0.000307109,0,0.000308605,1
211,0.596798,0.422,0.422,0,0.596798,2.57342e-05,0.000304914,0,0.000305998,1
212,0.599627,0.424,0.424,0,0.599627,2.11223e-05,0.000302718,0,0.000303454,1
213,0.602455,0.426,0.426,0,0.602455,1.65104e-05,0.000300522,0,0.000300975,1
214,0.605283,0.428,0.428,0,0.605283,1.18986e-05,0.000298326,0,0.000298563,1
215,0.608112,0.43,0.43,0,0.608112,7.28669e-06,0.00029613,0,0.00029622,1
216,0.61094,0.432,0.432,0,0.61094,2.67481e-06,0.000293935,0,0.000293947,1
217,0.613769,0.434,0.434,0,0.613769,-1.93699e-06,0.000291739,0,0.000291745,1
218,0.616597,0.436,0.436,0,0.616597,-6.54887e-06,0.000289543,0,0.000289617,1
219,0.619426,0.438,0.438,0,0.619426,-1.11607e-05,0.000287347,0,0.000287564,1
220,0.622254,0.44,0.44,0,0.622254,-1.57726e-05,0.000285151,0,0.000285587,1
221,0.625082,0.442,0.442,0,0.625082,-2.03845e-05,0.000282955,0,0.000283689,1
222,0.627911,0.444,0.444,0,0.627911,-2.49964e-05,0.00028076,0,0.00028187,1
223,0.630739,0.446,0.446,0,0.630739,-2.96083e-05,0.000278564,0,0.000280133,1
224,0.633568,0.448,0.448,0,0.633568,-3.42201e-05,0.000276368,0,0.000278478,1
225,0.636396,0.45,0.45,0,0.636396,-3.88319e-05,0.000274172,0,0.000276908,1
226,0.639225,0.452,0.452,0,0.639225,-4.34438e-05,0.000271976,0,0.000275424,1
227,0.642053,0.454,0.454,0,0.642053,-4.80557e-05,0.00026978,0,0.000274027,1
228,0.644881,0.456,0.456,0,0.644881,-5.26676e-05,0.000267585,0,0.000272719,1
229,0.64771,0.458,0.458,0,0.64771,-5.72794e-05,0.000265389,0,0.0002715,1
230,0.650538,0.46,0.46,0,0.650538,-6.18913e-05,0.000263193,0,0.000270372,1
231,0.653367,0.462,0.462,0,0.653367,-6.65032e-05,0.000260997,0,0.000269337,1
232,0.656195,0.464,0.464,0,0.656195,-6.74137e-05,0.0002551,0,0.000263858,1
233,0.659024,0.466,0.466,0,0.659024,-6.57741e-05,0.000246654,0,0.000255273,1
234,0.661852,0.468,0.468,0,0.661852,-6.41346e-05,0.000238207,0,0.00024669,1
235,0.66468,0.47,0.47,0,0.66468,-6.2495e-05,0.000229761,0,0.000238108,1
236,0.667509,0.472,0.472,0,0.667509,-6.08554e-05,0.000221314,0,0.000229529,1
237,0.670337,0.474,0.474,0,0.670337,-5.92159e-05,0.000212868,0,0.000220951,1
238,0.673166,0.476,0.476,0,0.673166,-5.75763e-05,0.000204421,0,0.000212375,1
239,0.675994,0.478,0.478,0,0.675994,-5.59367e-05,0.000195975,0,0.000203801,1
240,0.678823,0.48,0.48,0,0.678823,-5.42972e-05,0.000187528,0,0.00019523,1
241,0.681651,0.482,0.482,0,0.681651,-5.26576e-05,0.000179081,0,0.000186663,1
242,0.684479,0.484,0.484,0,0.684479,-5.1018e-05,0.000170635,0,0.000178099,1
243,0.687308,0.486,0.486,0,0.687308,-4.93785e-05,0.000162188,0,0.000169538,1
244,0.690136,0.488,0.488,0,0.690136,-4.77389e-05,0.000153742,0,0.000160983,1
245,0.692965,0.49,0.49,0,0.692965,-4.60993e-05,0.000145295,0,0.000152433,1
246,0.695793,0.492,0.492,0,0.695793,-4.44598e-05,0.000136849,0,0.000143889,1
247,0.698622,0.494,0.494,0,0.698622,-4.28202e-05,0.000128402,0,0.000135354,1
248,0.70145,0.496,0.496,0,0.70145,-4.11806e-05,0.000119955,0,0.000126827,1
249,0.704278,0.498,0.498,0,0.704278,-3.95411e-05,0.000111509,0,0.000118312,1
250,0.707107,0.5,0.5,0,0.707107,-3.79015e-05,0.000103062,0,0.000109811,1
251,0.709935,0.502,0.502,0,0.709935,-3.75387e-05,9.97761e-05,0,0.000106604,1
252,0.712764,0.504,0.504,0,0.712764,-3.75449e-05,9.79811e-05,0,0.000104928,1
253,0.715592,0.506,0.506,0,0.715592,-3.75511e-05,9.61862e-05,0,0.000103256,1
254,0.718421,0.508,0.508,0,0.718421,-3.75573e-05,9.43912e-05,0,0.000101589,1
255,0.721249,0.51,0.51,0,0.721249,-3.75635e-05,9.25963e-05,0,9.99255e-05,1
256,0.724077,0.512,0.512,0,0.724077,-3.75698e-05,9.08014e-05,0,9.82669e-05,1
257,0.726906,0.514,0.514,0,0.726906,-3.7576e-05,8.90065e-05,0,9.66132e-05,1
258,0.729734,0.516,0.516,0,0.729734,-3.75822e-05,8.72116e-05,0,9.49646e-05,1
259,0.732563,0.518,0.518,0,0.732563,-3.75884e-05,8.54166e-05,0,9.33214e-05,1
260,0.735391,0.52,0.52,0,0.735391,-3.75946e-05,8.36217e-05,0,9.16839e-05,1
261,0.738219,0.522,0.522,0,0.738219,-3.76008e-05,8.18267e-05,0,9.00524e-05,1
262,0.741048,0.524,0.524,0,0.741048,-3.7607e-05,8.00318e-05,0,8.84273e-05,1
263,0.743876,0.526,0.526,0,0.743876,-3.76132e-05,7.82369e-05,0,8.68088e-05,1
264,0.746705,0.528,0.528,0,0.746705,-3.76194e-05,7.6442e-05,0,8.51974e-05,1
265,0.749533,0.53,0.53,0,0.749533,-3.76256e-05,7.46471e-05,0,8.35935e-05,1
266,0.752362,0.532,0.532,0,0.752362,-3.76318e-05,7.28521e-05,0,8.19975e-05,1
267,0.75519,0.534,0.534,0,0.75519,-3.76381e-05,7.10572e-05,0,8.04099e-05,1
268,0.758018,0.536,0.536,0,0.758018,-3.76443e-05,6.92622e-05,0,7.88311e-05,1
269,0.760847,0.538,0.538,0,0.760847,-3.76505e-05,6.74673e-05,0,7.72619e-05,1
270,0.763675,0.54,0.54,0,0.763675,-3.76567e-05,6.56724e-05,0,7.57026e-05,1
271,0.766504,0.542,0.542,0,0.766504,-3.76629e-05,6.38775e-05,0,7.41541e-05,1
272,0.769332,0.544,0.544,0,0.769332,-3.76691e-05,6.20825e-05,0,7.26168e-05,1
273,0.772161,0.546,0.546,0,0.772161,-3.76753e-05,6.02876e-05,0,7.10917e-05,1
274,0.774989,0.548,0.548,0,0.774989,-3.76815e-05,5.84927e-05,0,6.95794e-05,1
275,0.777817,0.55,0.55,0,0.777817,-3.76334e-05,5.75705e-05,0,6.87797e-05,1
276,0.780646,0.552,0.552,0,0.780646,-3.75491e-05,5.72303e-05,0,6.84488e-05,1
277,0.783474,0.554,0.554,0,0.783474,-3.74647e-05,5.68901e-05,0,6.81182e-05,1
278,0.786303,0.556,0.556,0,0.786303,-3.73804e-05,5.65499e-05,0,6.77878e-05,1
279,0.789131,0.558,0.558,0,0.789131,-3.72961e-05,5.62097e-05,0,6.74576e-05,1
280,0.79196,0.56,0.56,0,0.79196,-3.72118e-05,5.58695e-05,0,6.71276e-05,1
281,0.794788,0.562,0.562,0,0.794788,-3.71274e-05,5.55292e-05,0,6.67978e-05,1
282,0.797616,0.564,0.564,0,0.797616,-3.70431e-05,5.5189e-05,0,6.64682e-05,1
283,0.800445,0.566,0.566,0,0.800445,-3.69588e-05,5.48488e-05,0,6.61388e-05,1
284,0.803273,0.568,0.568,0,0.803273,-3.68745e-05,5.45086e-05,0,6.58097e-05,1
285,0.806102,0.57,0.57,0,0.806102,-3.67901e-05,5.41684e-05,0,6.54807e-05,1
286,0.80893,0.572,0.572,0,0.80893,-3.67058e-05,5.38281e-05,0,6.5152e-05,1
287,0.811759,0.574,0.574,0,0.811759,-3.66215e-05,5.34879e-05,0,6.48235e-05,1
288,0.814587,0.576,0.576,0,0.814587,-3.65372e-05,5.31477e-05,0,6.44953e-05,1
289,0.817415,0.578,0.578,0,0.817415,-3.64528e-05,5.28075e-05,0,6.41673e-05,1
290,0.820244,0.58,0.58,0,0.820244,-3.63685e-05,5.24673e-05,0,6.38395e-05,1
291,0.823072,0.582,0.582,0,0.823072,-3.62842e-05,5.2127e-05,0,6.3512e-05,1
292,0.825901,0.584,0.584,0,0.825901,-3.61999e-05,5.17868e-05,0,6.31847e-05,1
293,0.828729,0.586,0.586,0,0.828729,-3.61155e-05,5.14466e-05,0,6.28577e-05,1
294,0.831558,0.588,0.588,0,0.831558,-3.60312e-05,5.11064e-05,0,6.25309e-05,1
295,0.834386,0.59,0.59,0,0.834386,-3.59469e-05,5.07662e-05,0,6.22044e-05,1
296,0.837214,0.592,0.592,0,0.837214,-3.58625e-05,5.0426e-05,0,6.18781e-05,1
297,0.840043,0.594,0.594,0,0.840043,-3.57782e-05,5.00857e-05,0,6.15521e-05,1
298,0.842871,0.596,0.596,0,0.842871,-3.56939e-05,4.97455e-05,0,6.12264e-05,1
299,0.8457,0.598,0.598,0,0.8457,-3.56096e-05,4.94053e-05,0,6.0901e-05,1
300,0.848528,0.6,0.6,0,0.848528,-3.55252e-05,4.90651e-05,0,6.05758e-05,1
301,0.851357,0.602,0.602,0,0.851357,-3.54409e-05,4.87249e-05,0,6.02509e-05,1
302,0.854185,0.604,0.604,0,0.854185,-3.53566e-05,4.83847e-05,0,5.99263e-05,1
303,0.857013,0.606,0.606,0,0.857013,-3.52723e-05,4.80444e-05,0,5.9602e-05,1
304,0.859842,0.608,0.608,0,0.859842,-3.51879e-05,4.77042e-05,0,5.9278e-05,1
305,0.86267,0.61,0.61,0,0.86267,-3.51036e-05,4.7364e-05,0,5.89543e-05,1
306,0.865499,0.612,0.612,0,0.865499,-3.50193e-05,4.70238e-05,0,5.86309e-05,1
307,0.868327,0.614,0.614,0,0.868327,-3.4935e-05,4.66836e-05,0,5.83078e-05,1
308,0.871156,0.616,0.616,0,0.871156,-3.48506e-05,4.63433e-05,0,5.79851e-05,1
309,0.873984,0.618,0.618,0,0.873984,-3.47663e-05,4.60031e-05,0,5.76627e-05,1
310,0.876812,0.62,0.62,0,0.876812,-3.4682e-05,4.56629e-05,0,5.73406e-05,1
311,0.879641,0.622,0.622,0,0.879641,-3.45977e-05,4.53227e-05,0,5.70188e-05,1
312,0.882469,0.624,0.624,0,0.882469,-3.45133e-05,4.49825e-05,0,5.66974e-05,1
313,0.885298,0.626,0.626,0,0.885298,-3.4429e-05,4.46422e-05,0,5.63763e-05,1
314,0.888126,0.628,0.628,0,0.888126,-3.43447e-05,4.4302e-05,0,5.60556e-05,1
315,0.890955,0.63,0.63,0,0.890955,-3.42603e-05,4.39618e-05,0,5.57352e-05,1
316,0.893783,0.632,0.632,0,0.893783,-3.4176e-05,4.36216e-05,0,5.54152e-05,1
317,0.896611,0.634,0.634,0,0.896611,-3.40917e-05,4.32814e-05,0,5.50956e-05,1
318,0.89944,0.636,0.636,0,0.89944,-3.40074e-05,4.29412e-05,0,5.47763e-05,1
319,0.902268,0.638,0.638,0,0.902268,-3.3923e-05,4.26009e-05,0,5.44574e-05,1
320,0.905097,0.64,0.64,0,0.905097,-3.38387e-05,4.22607e-05,0,5.4139e-05,1
321,0.907925,0.642,0.642,0,0.907925,-3.37544e-05,4.19205e-05,0,5.38209e-05,1
322,0.910754,0.644,0.644,0,0.910754,-3.36701e-05,4.15803e-05,0,5.35032e-05,1
323,0.913582,0.646,0.646,0,0.913582,-3.35857e-05,4.12401e-05,0,5.31859e-05,1
324,0.91641,0.648,0.648,0,0.91641,-3.35014e-05,4.08998e-05,0,5.28691e-05,1
325,0.919239,0.65,0.65,0,0.919239,-3.34171e-05,4.05596e-05,0,5.25527e-05,1
326,0.922067,0.652,0.652,0,0.922067,-3.33328e-05,4.02194e-05,0,5.22367e-05,1
327,0.924896,0.654,0.654,0,0.924896,-3.32484e-05,3.98792e-05,0,5.19212e-05,1
328,0.927724,0.656,0.656,0,0.927724,-3.31641e-05,3.9539e-05,0,5.16061e-05,1
329,0.930553,0.658,0.658,0,0.930553,-3.30798e-05,3.91987e-05,0,5.12915e-05,1
330,0.933381,0.66,0.66,0,0.933381,-3.29954e-05,3.88585e-05,0,5.09773e-05,1
331,0.936209,0.662,0.662,0,0.936209,-3.29111e-05,3.85183e-05,0,5.06636e-05,1
332,0.939038,0.664,0.664,0,0.939038,-3.28268e-05,3.81781e-05,0,5.03504e-05,1
333,0.941866,0.666,0.666,0,0.941866,-3.27425e-05,3.78379e-05,0,5.00377e-05,1
334,0.944695,0.668,0.668,0,0.944695,-3.26581e-05,3.74977e-05,0,4.97255e-05,1
