Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,u_0,u_1,u_2,u_Magnitude,vtkValidPointMask
105,0.296985,0.21,0.21,0,0.296985,nan,nan,nan,nan,0
106,0.299813,0.212,0.212,0,0.299813,nan,nan,nan,nan,0
107,0.302642,0.214,0.214,0,0.302642,nan,nan,nan,nan,0
108,0.30547,0.216,0.216,0,0.30547,nan,nan,nan,nan,0
109,0.308299,0.218,0.218,0,0.308299,nan,nan,nan,nan,0
110,0.311127,0.22,0.22,0,0.311127,nan,nan,nan,nan,0
111,0.313955,0.222,0.222,0,0.313955,nan,nan,nan,nan,0
112,0.316784,0.224,0.224,0,0.316784,nan,nan,nan,nan,0
113,0.319612,0.226,0.226,0,0.319612,nan,nan,nan,nan,0
114,0.322441,0.228,0.228,0,0.322441,nan,nan,nan,nan,0
115,0.325269,0.23,0.23,0,0.325269,nan,nan,nan,nan,0
116,0.328098,0.232,0.232,0,0.328098,nan,nan,nan,nan,0
117,0.330926,0.234,0.234,0,0.330926,nan,nan,nan,nan,0
118,0.333754,0.236,0.236,0,0.333754,nan,nan,nan,nan,0
119,0.336583,0.238,0.238,0,0.336583,nan,nan,nan,nan,0
120,0.339411,0.24,0.24,0,0.339411,nan,nan,nan,nan,0
121,0.34224,0.242,0.242,0,0.34224,nan,nan,nan,nan,0
122,0.345068,0.244,0.244,0,0.345068,nan,nan,nan,nan,0
123,0.347897,0.246,0.246,0,0.347897,nan,nan,nan,nan,0
124,0.350725,0.248,0.248,0,0.350725,nan,nan,nan,nan,0
125,0.353553,0.25,0.25,0,0.353553,nan,nan,nan,nan,0
126,0.356382,0.252,0.252,0,0.356382,nan,nan,nan,nan,0
127,0.35921,0.254,0.254,0,0.35921,nan,nan,nan,nan,0
128,0.362039,0.256,0.256,0,0.362039,nan,nan,nan,nan,0
129,0.364867,0.258,0.258,0,0.364867,nan,nan,nan,nan,0
130,0.367696,0.26,0.26,0,0.367696,nan,nan,nan,nan,0
131,0.370524,0.262,0.262,0,0.370524,nan,nan,nan,nan,0
132,0.373352,0.264,0.264,0,0.373352,nan,nan,nan,nan,0
133,0.376181,0.266,0.266,0,0.376181,nan,nan,nan,nan,0
134,0.379009,0.268,0.268,0,0.379009,nan,nan,nan,nan,0
135,0.381838,0.27,0.27,0,0.381838,nan,nan,nan,nan,0
136,0.384666,0.272,0.272,0,0.384666,nan,nan,nan,nan,0
137,0.387495,0.274,0.274,0,0.387495,nan,nan,nan,nan,0
138,0.390323,0.276,0.276,0,0.390323,nan,nan,nan,nan,0
139,0.393151,0.278,0.278,0,0.393151,nan,nan,nan,nan,0
140,0.39598,0.28,0.28,0,0.39598,nan,nan,nan,nan,0
141,0.398808,0.282,0.282,0,0.398808,nan,nan,nan,nan,0
142,0.401637,0.284,0.284,0,0.401637,nan,nan,nan,nan,0
143,0.404465,0.286,0.286,0,0.404465,nan,nan,nan,nan,0
144,0.407293,0.288,0.288,0,0.407293,nan,nan,nan,nan,0
145,0.410122,0.29,0.29,0,0.410122,nan,nan,nan,nan,0
146,0.41295,0.292,0.292,0,0.41295,nan,nan,nan,nan,0
147,0.415779,0.294,0.294,0,0.415779,nan,nan,nan,nan,0
148,0.418607,0.296,0.296,0,0.418607,nan,nan,nan,nan,0
149,0.421436,0.298,0.298,0,0.421436,nan,nan,nan,nan,0
150,0.424264,0.3,0.3,0,0.424264,nan,nan,nan,nan,0
151,0.427092,0.302,0.302,0,0.427092,nan,nan,nan,nan,0
152,0.429921,0.304,0.304,0,0.429921,nan,nan,nan,nan,0
153,0.432749,0.306,0.306,0,0.432749,nan,nan,nan,nan,0
154,0.435578,0.308,0.308,0,0.435578,nan,nan,nan,nan,0
155,0.438406,0.31,0.31,0,0.438406,nan,nan,nan,nan,0
156,0.441235,0.312,0.312,0,0.441235,nan,nan,nan,nan,0
157,0.444063,0.314,0.314,0,0.444063,nan,nan,nan,nan,0
158,0.446892,0.316,0.316,0,0.446892,nan,nan,nan,nan,0
159,0.44972,0.318,0.318,0,0.44972,nan,nan,nan,nan,0
160,0.452548,0.32,0.32,0,0.452548,nan,nan,nan,nan,0
161,0.455377,0.322,0.322,0,0.455377,nan,nan,nan,nan,0
162,0.458205,0.324,0.324,0,0.458205,nan,nan,nan,nan,0
163,0.461034,0.326,0.326,0,0.461034,nan,nan,nan,nan,0
164,0.463862,0.328,0.328,0,0.463862,nan,nan,nan,nan,0
165,0.46669,0.33,0.33,0,0.46669,nan,nan,nan,nan,0
166,0.469519,0.332,0.332,0,0.469519,nan,nan,nan,nan,0
167,0.472347,0.334,0.334,0,0.472347,nan,nan,nan,nan,0
168,0.475176,0.336,0.336,0,0.475176,nan,nan,nan,nan,0
169,0.478004,0.338,0.338,0,0.478004,nan,nan,nan,nan,0
170,0.480833,0.34,0.34,0,0.480833,nan,nan,nan,nan,0
171,0.483661,0.342,0.342,0,0.483661,nan,nan,nan,nan,0
172,0.486489,0.344,0.344,0,0.486489,nan,nan,nan,nan,0
173,0.489318,0.346,0.346,0,0.489318,nan,nan,nan,nan,0
174,0.492146,0.348,0.348,0,0.492146,nan,nan,nan,nan,0
175,0.494975,0.35,0.35,0,0.494975,nan,nan,nan,nan,0
176,0.497803,0.352,0.352,0,0.497803,nan,nan,nan,nan,0
177,0.500632,0.354,0.354,0,0.500632,nan,nan,nan,nan,0
178,0.50346,0.356,0.356,0,0.50346,nan,nan,nan,nan,0
179,0.506288,0.358,0.358,0,0.506288,nan,nan,nan,nan,0
180,0.509117,0.36,0.36,0,0.509117,nan,nan,nan,nan,0
181,0.511945,0.362,0.362,0,0.511945,nan,nan,nan,nan,0
182,0.514774,0.364,0.364,0,0.514774,nan,nan,nan,nan,0
183,0.517602,0.366,0.366,0,0.517602,nan,nan,nan,nan,0
184,0.520431,0.368,0.368,0,0.520431,nan,nan,nan,nan,0
185,0.523259,0.37,0.37,0,0.523259,nan,nan,nan,nan,0
186,0.526087,0.372,0.372,0,0.526087,nan,nan,nan,nan,0
187,0.528916,0.374,0.374,0,0.528916,nan,nan,nan,nan,0
188,0.531744,0.376,0.376,0,0.531744,nan,nan,nan,nan,0
189,0.534573,0.378,0.378,0,0.534573,nan,nan,nan,nan,0
190,0.537401,0.38,0.38,0,0.537401,nan,nan,nan,nan,0
191,0.54023,0.382,0.382,0,0.54023,nan,nan,nan,nan,0
192,0.543058,0.384,0.384,0,0.543058,nan,nan,nan,nan,0
193,0.545886,0.386,0.386,0,0.545886,nan,nan,nan,nan,0
194,0.548715,0.388,0.388,0,0.548715,nan,nan,nan,nan,0
195,0.551543,0.39,0.39,0,0.551543,nan,nan,nan,nan,0
196,0.554372,0.392,0.392,0,0.554372,nan,nan,nan,nan,0
197,0.5572,0.394,0.394,0,0.5572,nan,nan,nan,nan,0
198,0.560029,0.396,0.396,0,0.560029,nan,nan,nan,nan,0
199,0.562857,0.398,0.398,0,0.562857,nan,nan,nan,nan,0
200,0.565685,0.4,0.4,0,0.565685,nan,nan,nan,nan,0
201,0.568514,0.402,0.402,0,0.568514,nan,nan,nan,nan,0
202,0.571342,0.404,0.404,0,0.571342,nan,nan,nan,nan,0
203,0.574171,0.406,0.406,0,0.574171,nan,nan,nan,nan,0
204,0.576999,0.408,0.408,0,0.576999,nan,nan,nan,nan,0
205,0.579828,0.41,0.41,0,0.579828,nan,nan,nan,nan,0
206,0.582656,0.412,0.412,0,0.582656,5.56447e-05,0.000248881,0,0.000255025,1
207,0.585484,0.414,0.414,0,0.585484,5.1508e-05,0.000246609,0,0.000251931,1
208,0.588313,0.416,0.416,0,0.588313,4.73713e-05,0.000244337,0,0.000248887,1
209,0.591141,0.418,0.418,0,0.591141,4.32346e-05,0.000242066,0,0.000245897,1
210,0.59397,0.42,0.42,0,0.59397,3.9098e-05,0.000239794,0,0.000242961,1
211,0.596798,0.422,0.422,0,0.596798,3.49613e-05,0.000237523,0,0.000240082,1
212,0.599627,0.424,0.424,0,0.599627,3.08246e-05,0.000235251,0,0.000237262,1
213,0.602455,0.426,0.426,0,0.602455,2.66879e-05,0.00023298,0,0.000234503,1
214,0.605283,0.428,0.428,0,0.605283,2.25512e-05,0.000230708,0,0.000231808,1
215,0.608112,0.43,0.43,0,0.608112,1.84144e-05,0.000228437,0,0.000229178,1
216,0.61094,0.432,0.432,0,0.61094,1.42777e-05,0.000226165,0,0.000226615,1
217,0.613769,0.434,0.434,0,0.613769,1.01411e-05,0.000223894,0,0.000224123,1
218,0.616597,0.436,0.436,0,0.616597,6.0044e-06,0.000221622,0,0.000221703,1
219,0.619426,0.438,0.438,0,0.619426,1.86769e-06,0.000219351,0,0.000219358,1
220,0.622254,0.44,0.44,0,0.622254,-2.26901e-06,0.000217079,0,0.000217091,1
221,0.625082,0.442,0.442,0,0.625082,-6.40572e-06,0.000214807,0,0.000214903,1
222,0.627911,0.444,0.444,0,0.627911,-1.05424e-05,0.000212536,0,0.000212797,1
223,0.630739,0.446,0.446,0,0.630739,-1.46791e-05,0.000210264,0,0.000210776,1
224,0.633568,0.448,0.448,0,0.633568,-1.88158e-05,0.000207993,0,0.000208842,1
225,0.636396,0.45,0.45,0,0.636396,-2.29525e-05,0.000205721,0,0.000206998,1
226,0.639225,0.452,0.452,0,0.639225,-2.70892e-05,0.00020345,0,0.000205245,1
227,0.642053,0.454,0.454,0,0.642053,-3.12259e-05,0.000201178,0,0.000203587,1
228,0.644881,0.456,0.456,0,0.644881,-3.53626e-05,0.000198907,0,0.000202026,1
229,0.64771,0.458,0.458,0,0.64771,-3.94993e-05,0.000196635,0,0.000200563,1
230,0.650538,0.46,0.46,0,0.650538,-4.3636e-05,0.000194364,0,0.000199202,1
231,0.653367,0.462,0.462,0,0.653367,-4.77727e-05,0.000192092,0,0.000197943,1
232,0.656195,0.464,0.464,0,0.656195,-4.90134e-05,0.000186405,0,0.000192741,1
233,0.659024,0.466,0.466,0,0.659024,-4.8259e-05,0.000178364,0,0.000184777,1
234,0.661852,0.468,0.468,0,0.661852,-4.75045e-05,0.000170324,0,0.000176824,1
235,0.66468,0.47,0.47,0,0.66468,-4.67501e-05,0.000162283,0,0.000168883,1
236,0.667509,0.472,0.472,0,0.667509,-4.59956e-05,0.000154242,0,0.000160954,1
237,0.670337,0.474,0.474,0,0.670337,-4.52412e-05,0.000146202,0,0.000153042,1
238,0.673166,0.476,0.476,0,0.673166,-4.44867e-05,0.000138161,0,0.000145147,1
239,0.675994,0.478,0.478,0,0.675994,-4.37323e-05,0.000130121,0,0.000137273,1
240,0.678823,0.48,0.48,0,0.678823,-4.29778e-05,0.00012208,0,0.000129424,1
241,0.681651,0.482,0.482,0,0.681651,-4.22234e-05,0.000114039,0,0.000121605,1
242,0.684479,0.484,0.484,0,0.684479,-4.14689e-05,0.000105999,0,0.000113822,1
243,0.687308,0.486,0.486,0,0.687308,-4.07145e-05,9.79582e-05,0,0.000106082,1
244,0.690136,0.488,0.488,0,0.690136,-3.996e-05,8.99176e-05,0,9.83971e-05,1
245,0.692965,0.49,0.49,0,0.692965,-3.92056e-05,8.1877e-05,0,9.07795e-05,1
246,0.695793,0.492,0.492,0,0.695793,-3.84511e-05,7.38364e-05,0,8.32485e-05,1
247,0.698622,0.494,0.494,0,0.698622,-3.76967e-05,6.57959e-05,0,7.58297e-05,1
248,0.70145,0.496,0.496,0,0.70145,-3.69422e-05,5.77553e-05,0,6.85595e-05,1
249,0.704278,0.498,0.498,0,0.704278,-3.61878e-05,4.97147e-05,0,6.14907e-05,1
250,0.707107,0.5,0.5,0,0.707107,-3.54333e-05,4.16741e-05,0,5.47015e-05,1
251,0.709935,0.502,0.502,0,0.709935,-3.54523e-05,3.94023e-05,0,5.30038e-05,1
252,0.712764,0.504,0.504,0,0.712764,-3.56947e-05,3.87976e-05,0,5.27196e-05,1
253,0.715592,0.506,0.506,0,0.715592,-3.59371e-05,3.81929e-05,0,5.24421e-05,1
254,0.718421,0.508,0.508,0,0.718421,-3.61795e-05,3.75882e-05,0,5.21712e-05,1
255,0.721249,0.51,0.51,0,0.721249,-3.64219e-05,3.69835e-05,0,5.1907e-05,1
256,0.724077,0.512,0.512,0,0.724077,-3.66644e-05,3.63788e-05,0,5.16497e-05,1
257,0.726906,0.514,0.514,0,0.726906,-3.69068e-05,3.57741e-05,0,5.13994e-05,1
258,0.729734,0.516,0.516,0,0.729734,-3.71492e-05,3.51695e-05,0,5.11562e-05,1
259,0.732563,0.518,0.518,0,0.732563,-3.73916e-05,3.45648e-05,0,5.09201e-05,1
260,0.735391,0.52,0.52,0,0.735391,-3.7634e-05,3.39601e-05,0,5.06913e-05,1
261,0.738219,0.522,0.522,0,0.738219,-3.78765e-05,3.33554e-05,0,5.04699e-05,1
262,0.741048,0.524,0.524,0,0.741048,-3.81189e-05,3.27507e-05,0,5.02559e-05,1
263,0.743876,0.526,0.526,0,0.743876,-3.83613e-05,3.2146e-05,0,5.00495e-05,1
264,0.746705,0.528,0.528,0,0.746705,-3.86037e-05,3.15413e-05,0,4.98508e-05,1
265,0.749533,0.53,0.53,0,0.749533,-3.88461e-05,3.09367e-05,0,4.96598e-05,1
266,0.752362,0.532,0.532,0,0.752362,-3.90886e-05,3.0332e-05,0,4.94767e-05,1
267,0.75519,0.534,0.534,0,0.75519,-3.9331e-05,2.97273e-05,0,4.93015e-05,1
268,0.758018,0.536,0.536,0,0.758018,-3.95734e-05,2.91226e-05,0,4.91343e-05,1
269,0.760847,0.538,0.538,0,0.760847,-3.98158e-05,2.85179e-05,0,4.89752e-05,1
270,0.763675,0.54,0.54,0,0.763675,-4.00583e-05,2.79132e-05,0,4.88243e-05,1
271,0.766504,0.542,0.542,0,0.766504,-4.03007e-05,2.73085e-05,0,4.86816e-05,1
272,0.769332,0.544,0.544,0,0.769332,-4.05431e-05,2.67038e-05,0,4.85473e-05,1
273,0.772161,0.546,0.546,0,0.772161,-4.07855e-05,2.60992e-05,0,4.84213e-05,1
274,0.774989,0.548,0.548,0,0.774989,-4.10279e-05,2.54945e-05,0,4.83038e-05,1
275,0.777817,0.55,0.55,0,0.777817,-4.10765e-05,2.52079e-05,0,4.81946e-05,1
276,0.780646,0.552,0.552,0,0.780646,-4.0996e-05,2.51333e-05,0,4.80869e-05,1
277,0.783474,0.554,0.554,0,0.783474,-4.09154e-05,2.50588e-05,0,4.79792e-05,1
278,0.786303,0.556,0.556,0,0.786303,-4.08348e-05,2.49842e-05,0,4.78716e-05,1
279,0.789131,0.558,0.558,0,0.789131,-4.07542e-05,2.49097e-05,0,4.77639e-05,1
280,0.79196,0.56,0.56,0,0.79196,-4.06736e-05,2.48352e-05,0,4.76563e-05,1
281,0.794788,0.562,0.562,0,0.794788,-4.0593e-05,2.47606e-05,0,4.75487e-05,1
282,0.797616,0.564,0.564,0,0.797616,-4.05124e-05,2.46861e-05,0,4.7441e-05,1
283,0.800445,0.566,0.566,0,0.800445,-4.04318e-05,2.46115e-05,0,4.73334e-05,1
284,0.803273,0.568,0.568,0,0.803273,-4.03512e-05,2.4537e-05,0,4.72258e-05,1
285,0.806102,0.57,0.57,0,0.806102,-4.02706e-05,2.44624e-05,0,4.71182e-05,1
286,0.80893,0.572,0.572,0,0.80893,-4.01899e-05,2.43879e-05,0,4.70107e-05,1
287,0.811759,0.574,0.574,0,0.811759,-4.01093e-05,2.43134e-05,0,4.69031e-05,1
288,0.814587,0.576,0.576,0,0.814587,-4.00287e-05,2.42388e-05,0,4.67955e-05,1
289,0.817415,0.578,0.578,0,0.817415,-3.99482e-05,2.41643e-05,0,4.6688e-05,1
290,0.820244,0.58,0.58,0,0.820244,-3.98676e-05,2.40897e-05,0,4.65804e-05,1
291,0.823072,0.582,0.582,0,0.823072,-3.97869e-05,2.40152e-05,0,4.64729e-05,1
292,0.825901,0.584,0.584,0,0.825901,-3.97064e-05,2.39406e-05,0,4.63654e-05,1
293,0.828729,0.586,0.586,0,0.828729,-3.96257e-05,2.38661e-05,0,4.62579e-05,1
294,0.831558,0.588,0.588,0,0.831558,-3.95451e-05,2.37916e-05,0,4.61504e-05,1
295,0.834386,0.59,0.59,0,0.834386,-3.94646e-05,2.3717e-05,0,4.60429e-05,1
296,0.837214,0.592,0.592,0,0.837214,-3.9384e-05,2.36425e-05,0,4.59354e-05,1
297,0.840043,0.594,0.594,0,0.840043,-3.93034e-05,2.35679e-05,0,4.58279e-05,1
298,0.842871,0.596,0.596,0,0.842871,-3.92227e-05,2.34934e-05,0,4.57205e-05,1
299,0.8457,0.598,0.598,0,0.8457,-3.91421e-05,2.34188e-05,0,4.5613e-05,1
300,0.848528,0.6,0.6,0,0.848528,-3.90615e-05,2.33443e-05,0,4.55056e-05,1
301,0.851357,0.602,0.602,0,0.851357,-3.8981e-05,2.32698e-05,0,4.53982e-05,1
302,0.854185,0.604,0.604,0,0.854185,-3.89004e-05,2.31952e-05,0,4.52908e-05,1
303,0.857013,0.606,0.606,0,0.857013,-3.88197e-05,2.31207e-05,0,4.51834e-05,1
304,0.859842,0.608,0.608,0,0.859842,-3.87391e-05,2.30461e-05,0,4.5076e-05,1
305,0.86267,0.61,0.61,0,0.86267,-3.86585e-05,2.29716e-05,0,4.49686e-05,1
306,0.865499,0.612,0.612,0,0.865499,-3.85779e-05,2.2897e-05,0,4.48613e-05,1
307,0.868327,0.614,0.614,0,0.868327,-3.84973e-05,2.28225e-05,0,4.47539e-05,1
308,0.871156,0.616,0.616,0,0.871156,-3.84168e-05,2.2748e-05,0,4.46466e-05,1
309,0.873984,0.618,0.618,0,0.873984,-3.83362e-05,2.26734e-05,0,4.45392e-05,1
310,0.876812,0.62,0.62,0,0.876812,-3.82555e-05,2.25989e-05,0,4.44319e-05,1
311,0.879641,0.622,0.622,0,0.879641,-3.81749e-05,2.25243e-05,0,4.43246e-05,1
312,0.882469,0.624,0.624,0,0.882469,-3.80943e-05,2.24498e-05,0,4.42173e-05,1
313,0.885298,0.626,0.626,0,0.885298,-3.80137e-05,2.23753e-05,0,4.41101e-05,1
314,0.888126,0.628,0.628,0,0.888126,-3.79331e-05,2.23007e-05,0,4.40028e-05,1
315,0.890955,0.63,0.63,0,0.890955,-3.78525e-05,2.22262e-05,0,4.38955e-05,1
316,0.893783,0.632,0.632,0,0.893783,-3.77719e-05,2.21516e-05,0,4.37883e-05,1
317,0.896611,0.634,0.634,0,0.896611,-3.76913e-05,2.20771e-05,0,4.36811e-05,1
318,0.89944,0.636,0.636,0,0.89944,-3.76107e-05,2.20025e-05,0,4.35738e-05,1
319,0.902268,0.638,0.638,0,0.902268,-3.75301e-05,2.1928e-05,0,4.34666e-05,1
320,0.905097,0.64,0.64,0,0.905097,-3.74496e-05,2.18535e-05,0,4.33595e-05,1
321,0.907925,0.642,0.642,0,0.907925,-3.73689e-05,2.17789e-05,0,4.32523e-05,1
322,0.910754,0.644,0.644,0,0.910754,-3.72883e-05,2.17044e-05,0,4.31451e-05,1
323,0.913582,0.646,0.646,0,0.913582,-3.72077e-05,2.16298e-05,0,4.3038e-05,1
324,0.91641,0.648,0.648,0,0.91641,-3.71271e-05,2.15553e-05,0,4.29308e-05,1
325,0.919239,0.65,0.65,0,0.919239,-3.70465e-05,2.14807e-05,0,4.28237e-05,1
326,0.922067,0.652,0.652,0,0.922067,-3.69659e-05,2.14062e-05,0,4.27166e-05,1
327,0.924896,0.654,0.654,0,0.924896,-3.68853e-05,2.13317e-05,0,4.26095e-05,1
328,0.927724,0.656,0.656,0,0.927724,-3.68047e-05,2.12571e-05,0,4.25024e-05,1
329,0.930553,0.658,0.658,0,0.930553,-3.67241e-05,2.11826e-05,0,4.23953e-05,1
330,0.933381,0.66,0.66,0,0.933381,-3.66435e-05,2.1108e-05,0,4.22883e-05,1
331,0.936209,0.662,0.662,0,0.936209,-3.65629e-05,2.10335e-05,0,4.21812e-05,1
332,0.939038,0.664,0.664,0,0.939038,-3.64823e-05,2.09589e-05,0,4.20742e-05,1
333,0.941866,0.666,0.666,0,0.941866,-3.64017e-05,2.08844e-05,0,4.19672e-05,1
